code,sku,download_res,crop,note
MD828_AV2,MD828,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD828_AV2_BLACK,MD828,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD828_AV2_WHITE,MD828,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD828_AV3_BLACK,MD828,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD828_AV3_WHITE,MD828,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD829,MD829,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD829_AV1,MD829,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD829_AV2,MD829,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD829_AV3,MD829,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD963,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV1_BLACK,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV1_WHITE,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV2,MD963,3072x3072,,auto: custom download res (or undocumented crop?) — verify
MD963_AV2_BLACK,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV2_WHITE,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV3_BLACK,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV3_WHITE,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV4_BLACK,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD963_AV4_WHITE,MD963,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV1_BLACK,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV1_WHITE,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV2,MD967,3072x3072,,auto: custom download res (or undocumented crop?) — verify
MD967_AV2_BLACK,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV2_WHITE,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV3_BLACK,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV3_WHITE,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV4_BLACK,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD967_AV4_WHITE,MD967,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV1_BLACK,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV1_WHITE,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV2,MD968,3072x3072,,auto: custom download res (or undocumented crop?) — verify
MD968_AV2_BLACK,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV2_WHITE,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV3_BLACK,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV3_WHITE,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV4_BLACK,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD968_AV4_WHITE,MD968,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969_AV1_BLACK,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969_AV1_WHITE,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969_AV2,MD969,3072x3072,,auto: custom download res (or undocumented crop?) — verify
MD969_AV2_BLACK,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969_AV2_WHITE,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969_AV3_BLACK,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD969_AV3_WHITE,MD969,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970_AV1_BLACK,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970_AV1_WHITE,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970_AV2,MD970,3072x3072,,auto: custom download res (or undocumented crop?) — verify
MD970_AV2_BLACK,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970_AV2_WHITE,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970_AV3_BLACK,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD970_AV3_WHITE,MD970,2560x2560,,auto: custom download res (or undocumented crop?) — verify
MD971,MD971,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD971_AV1,MD971,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD971_AV2,MD971,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD971_AV3,MD971,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD972,MD972,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD972_AV1,MD972,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD972_AV2,MD972,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD972_AV3,MD972,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD973,MD973,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD973_AV1,MD973,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD973_AV2,MD973,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD973_AV3,MD973,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD974,MD974,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD974_AV1,MD974,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MD974_AV2,MD974,,,sku not in database.csv (MDX-catalogued?)
MD974_AV3,MD974,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MDFX4,MDFX4,,,
MDFX4_AV1,MDFX4,,,
MDFX4_AV2,MDFX4,,,
MDFX4_AV3,MDFX4,,,
MDFX4_AV4,MDFX4,,,
MDFX4_AV5,MDFX4,,,
MDFY4,MDFY4,,,
MDFY4_AV1,MDFY4,,,
MDFY4_AV2,MDFY4,,,
MDFY4_AV3,MDFY4,,,
MDFY4_AV4,MDFY4,,,
MDFY4_AV5,MDFY4,,,
MDG04,MDG04,,,
MDG04_AV1,MDG04,,,
MDG04_AV2,MDG04,,,
MDG04_AV3,MDG04,,,
MDG04_AV4,MDG04,,,
MDG04_AV5,MDG04,,,
MDG14,MDG14,,,
MDG14_AV1,MDG14,,,
MDG14_AV2,MDG14,,,
MDG14_AV3,MDG14,,,
MDG14_AV4,MDG14,,,
MDG14_AV5,MDG14,,,
MDGM4,MDGM4,,,
MDGM4_AV1,MDGM4,,,
MDGM4_AV2,MDGM4,,,
MDGM4_AV3,MDGM4,,,
MDGM4_AV4,MDGM4,,,
MDGM4_AV5,MDGM4,,,
MDGM4_AV6,MDGM4,,,
MDGN4,MDGN4,,,
MDGN4_AV1,MDGN4,,,
MDGN4_AV2,MDGN4,,,
MDGN4_AV3,MDGN4,,,
MDGN4_AV4,MDGN4,,,
MDGN4_AV5,MDGN4,,,
MDGN4_AV6,MDGN4,,,
MDGP4,MDGP4,,,
MDGP4_AV1,MDGP4,,,
MDGP4_AV2,MDGP4,,,
MDGP4_AV3,MDGP4,,,
MDGP4_AV4,MDGP4,,,
MDGP4_AV5,MDGP4,,,
MDGP4_AV6,MDGP4,,,
MDGQ4,MDGQ4,,,
MDGQ4_AV1,MDGQ4,,,
MDGQ4_AV2,MDGQ4,,,
MDGQ4_AV3,MDGQ4,,,
MDGQ4_AV4,MDGQ4,,,
MDGQ4_AV5,MDGQ4,,,
MDGQ4_AV6,MDGQ4,,,
MDGR4,MDGR4,,,
MDGR4_AV1,MDGR4,,,
MDGR4_AV2,MDGR4,,,
MDGR4_AV3,MDGR4,,,
MDGR4_AV4,MDGR4,,,
MDGR4_AV5,MDGR4,,,
MDGT4,MDGT4,,,
MDGT4_AV1,MDGT4,,,
MDGT4_AV2,MDGT4,,,
MDGT4_AV3,MDGT4,,,
MDGT4_AV4,MDGT4,,,
MDGT4_AV5,MDGT4,,,
MDGU4,MDGU4,,,
MDGU4_AV1,MDGU4,,,
MDGU4_AV2,MDGU4,,,
MDGU4_AV3,MDGU4,,,
MDGU4_AV4,MDGU4,,,
MDGU4_AV5,MDGU4,,,
MDGV4,MDGV4,,,
MDGV4_AV1,MDGV4,,,
MDGV4_AV2,MDGV4,,,
MDGV4_AV3,MDGV4,,,
MDGV4_AV4,MDGV4,,,
MDGV4_AV5,MDGV4,,,
MDGW4,MDGW4,,,
MDGW4_AV1,MDGW4,,,
MDGW4_AV2,MDGW4,,,
MDGW4_AV3,MDGW4,,,
MDGW4_AV4,MDGW4,,,
MDGX4,MDGX4,,,
MDGX4_AV1,MDGX4,,,
MDGX4_AV2,MDGX4,,,
MDGX4_AV3,MDGX4,,,
MDGX4_AV4,MDGX4,,,
MDGY4,MDGY4,,,
MDGY4_AV1,MDGY4,,,
MDGY4_AV2,MDGY4,,,
MDGY4_AV3,MDGY4,,,
MDGY4_AV4,MDGY4,,,
MDH04,MDH04,,,
MDH04_AV1,MDH04,,,
MDH04_AV2,MDH04,,,
MDH04_AV3,MDH04,,,
MDH04_AV4,MDH04,,,
MDTC4,MDTC4,,,
MDTC4_AV1,MDTC4,,,
MDTC4_AV2,MDTC4,,,
MDTC4_AV3,MDTC4,,,
MDTC4_AV4,MDTC4,,,
MDTD4,MDTD4,,,
MDTD4_AV1,MDTD4,,,
MDTD4_AV2,MDTD4,,,
MDTD4_AV3,MDTD4,,,
MDTD4_AV4,MDTD4,,,
MDTE4,MDTE4,,,
MDTE4_AV1,MDTE4,,,
MDTE4_AV2,MDTE4,,,
MDTE4_AV3,MDTE4,,,
MDTE4_AV4,MDTE4,,,
MDTG4,MDTG4,,,
MDTG4_AV1,MDTG4,,,
MDTG4_AV2,MDTG4,,,
MDTG4_AV3,MDTG4,,,
MDTG4_AV4,MDTG4,,,
MDTK4,MDTK4,,,
MDTK4_AV1,MDTK4,,,
MDTK4_AV2,MDTK4,,,
MDTK4_AV3,MDTK4,,,
MDTK4_AV4,MDTK4,,,
MDTL4,MDTL4,,,
MDTL4_AV1,MDTL4,,,
MDTL4_AV2,MDTL4,,,
MDTL4_AV3,MDTL4,,,
MDTL4_AV4,MDTL4,,,
MDTM4,MDTM4,,,
MDTM4_AV1,MDTM4,,,
MDTM4_AV2,MDTM4,,,
MDTM4_AV3,MDTM4,,,
MDTM4_AV4,MDTM4,,,
MDTN4,MDTN4,,,
MDTN4_AV1,MDTN4,,,
MDTN4_AV2,MDTN4,,,
MDTN4_AV3,MDTN4,,,
MDTN4_AV4,MDTN4,,,
ME706,ME706,,,
ME706_AV1_SILVER,ME706,,,
ME706_AV1_SPACE_GRAY,ME706,,,
ME706_AV3,ME706,,,
ME706_AV4,ME706,,,
ME706_AV5,ME706,,,
ME706_AV6,ME706,,,
ME707,ME707,,,
ME707_AV1_SILVER,ME707,,,
ME707_AV1_SPACE_GRAY,ME707,,,
ME707_AV3,ME707,,,
ME707_AV4,ME707,,,
ME707_AV5,ME707,,,
ME707_AV6,ME707,,,
ME708,ME708,,,
ME708_AV1_SILVER,ME708,,,
ME708_AV1_SPACE_GRAY,ME708,,,
ME708_AV3,ME708,,,
ME708_AV4,ME708,,,
ME708_AV5,ME708,,,
ME708_AV6,ME708,,,
ME709,ME709,,,
ME709_AV1_SILVER,ME709,,,
ME709_AV1_SPACE_GRAY,ME709,,,
ME709_AV3,ME709,,,
ME709_AV4,ME709,,,
ME709_AV5,ME709,,,
ME709_AV6,ME709,,,
ME710,ME710,,,
ME710_AV1_SILVER,ME710,,,
ME710_AV1_SPACE_GRAY,ME710,,,
ME710_AV3,ME710,,,
ME710_AV4,ME710,,,
ME710_AV5,ME710,,,
ME710_AV6,ME710,,,
ME711,ME711,,,
ME711_AV1_SILVER,ME711,,,
ME711_AV1_SPACE_GRAY,ME711,,,
ME711_AV3,ME711,,,
ME711_AV4,ME711,,,
ME711_AV5,ME711,,,
ME711_AV6,ME711,,,
MF035,MF035,,,
MF035_AV1_WHITE,MF035,,,
MF035_AV2,MF035,,,
MF036,MF036,,,
MF036_AV1_WHITE,MF036,,,
MF036_AV2,MF036,,,
MF037,MF037,,,
MF037_AV1_WHITE,MF037,,,
MF037_AV2,MF037,,,
MF038,MF038,,,
MF038_AV1_WHITE,MF038,,,
MF038_AV2,MF038,,,
MF039,MF039,,,
MF039_AV1_WHITE,MF039,,,
MF039_AV2,MF039,,,
MF040,MF040,,,
MF040_AV1_WHITE,MF040,,,
MF040_AV2,MF040,,,
MF041,MF041,,,
MF041_AV1_SILVER,MF041,,,
MF041_AV1_SPACE_GRAY,MF041,,,
MF041_AV2,MF041,,,
MF042,MF042,,,
MF042_AV1_SILVER,MF042,,,
MF042_AV1_SPACE_GRAY,MF042,,,
MF042_AV2,MF042,,,
MF043,MF043,,,
MF043_AV1_SILVER,MF043,,,
MF043_AV1_SPACE_GRAY,MF043,,,
MF043_AV2,MF043,,,
MF044,MF044,,,
MF044_AV1_SILVER,MF044,,,
MF044_AV1_SPACE_GRAY,MF044,,,
MF044_AV2,MF044,,,
MF045,MF045,,,
MF045_AV1_SILVER,MF045,1280x1280,,auto: custom download res (or undocumented crop?) — verify
MF045_AV1_SPACE_GRAY,MF045,1280x1280,,auto: custom download res (or undocumented crop?) — verify
MF045_AV3,MF045,,,
MF046,MF046,,,
MF046_AV1_SILVER,MF046,,,
MF046_AV1_SPACE_GRAY,MF046,,,
MF046_AV2,MF046,,,
MF047,MF047,,,
MF047_AV1_SILVER,MF047,,,
MF047_AV1_SPACE_GRAY,MF047,,,
MF047_AV3,MF047,,,
MF047_AV4,MF047,,,
MF047_AV5,MF047,,,
MF047_AV6,MF047,,,
MF048,MF048,,,
MF048_AV1_SILVER,MF048,,,
MF048_AV1_SPACE_GRAY,MF048,,,
MF048_AV3,MF048,,,
MF048_AV4,MF048,,,
MF048_AV5,MF048,,,
MF048_AV6,MF048,,,
MF049,MF049,,,
MF049_AV1_SILVER,MF049,,,
MF049_AV1_SPACE_GRAY,MF049,,,
MF049_AV3,MF049,,,
MF049_AV4,MF049,,,
MF049_AV5,MF049,,,
MF049_AV6,MF049,,,
MF050,MF050,,,
MF050_AV1_SILVER,MF050,,,
MF050_AV1_SPACE_GRAY,MF050,,,
MF050_AV3,MF050,,,
MF050_AV4,MF050,,,
MF050_AV5,MF050,,,
MF050_AV6,MF050,,,
MF051,MF051,,,
MF051_AV1_SILVER,MF051,,,
MF051_AV1_SPACE_GRAY,MF051,,,
MF051_AV3,MF051,,,
MF051_AV4,MF051,,,
MF051_AV5,MF051,,,
MF051_AV6,MF051,,,
MF052,MF052,,,
MF052_AV1_SILVER,MF052,,,
MF052_AV1_SPACE_GRAY,MF052,,,
MF052_AV3,MF052,,,
MF052_AV4,MF052,,,
MF052_AV5,MF052,,,
MF052_AV6,MF052,,,
MF053,MF053,,,
MF053_AV1_SILVER,MF053,,,
MF053_AV1_SPACE_GRAY,MF053,,,
MF053_AV3,MF053,,,
MF053_AV4,MF053,,,
MF053_AV5,MF053,,,
MF053_AV6,MF053,,,
MF054,MF054,,,
MF054_AV1_SILVER,MF054,,,
MF054_AV1_SPACE_GRAY,MF054,,,
MF054_AV3,MF054,,,
MF054_AV4,MF054,,,
MF054_AV5,MF054,,,
MF054_AV6,MF054,,,
MF055,MF055,,,
MF055_AV1_SILVER,MF055,,,
MF055_AV1_SPACE_GRAY,MF055,,,
MF055_AV3,MF055,,,
MF055_AV4,MF055,,,
MF055_AV5,MF055,,,
MF055_AV6,MF055,,,
MF056,MF056,,,
MF056_AV1_SILVER,MF056,,,
MF056_AV1_SPACE_GRAY,MF056,,,
MF056_AV3,MF056,,,
MF056_AV4,MF056,,,
MF056_AV5,MF056,,,
MF056_AV6,MF056,,,
MF057,MF057,,,
MF057_AV1_SILVER,MF057,,,
MF057_AV1_SPACE_GRAY,MF057,,,
MF057_AV3,MF057,,,
MF057_AV4,MF057,,,
MF057_AV5,MF057,,,
MF057_AV6,MF057,,,
MF058,MF058,,,
MF058_AV1_SILVER,MF058,,,
MF058_AV1_SPACE_GRAY,MF058,,,
MF058_AV3,MF058,,,
MF058_AV4,MF058,,,
MF058_AV5,MF058,,,
MF058_AV6,MF058,,,
MF059,MF059,,,
MF059_AV1_SILVER,MF059,,,
MF059_AV1_SPACE_GRAY,MF059,,,
MF059_AV2,MF059,,,
MF059_AV3,MF059,,,
MF059_AV4,MF059,,,
MF059_AV5,MF059,,,
MF060,MF060,,,
MF060_AV1_SILVER,MF060,,,
MF060_AV1_SPACE_GRAY,MF060,,,
MF060_AV2,MF060,,,
MF060_AV3,MF060,,,
MF060_AV4,MF060,,,
MF060_AV5,MF060,,,
MF061,MF061,,,
MF061_AV1_SILVER,MF061,,,
MF061_AV1_SPACE_GRAY,MF061,,,
MF061_AV2,MF061,,,
MF061_AV3,MF061,,,
MF061_AV4,MF061,,,
MF061_AV5,MF061,,,
MF062,MF062,,,
MF062_AV1_SILVER,MF062,,,
MF062_AV1_SPACE_GRAY,MF062,,,
MF062_AV2,MF062,,,
MF062_AV3,MF062,,,
MF062_AV4,MF062,,,
MF062_AV5,MF062,,,
MF063,MF063,,,
MF063_AV1_SILVER,MF063,,,
MF063_AV1_SPACE_GRAY,MF063,,,
MF063_AV2,MF063,,,
MF063_AV3,MF063,,,
MF063_AV4,MF063,,,
MF063_AV5,MF063,,,
MF394,MF394,,,
MF394_AV1_SILVER,MF394,,,
MF394_AV1_SPACE_GRAY,MF394,,,
MF394_AV2,MF394,,,
MF394_AV3,MF394,,,
MF394_AV4,MF394,,,
MF394_AV5,MF394,,,
MF631,MF631,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MF631_AV1,MF631,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MF631_AV2,MF631,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MF631_AV3,MF631,2560x2560,,sku not in database.csv (MDX-catalogued?); auto: custom download res (or undocumented crop?) — verify
MGEV4,MGEV4,,,
MGEV4_AV1,MGEV4,,,
MGEV4_AV2,MGEV4,,,
MGEV4_AV3,MGEV4,,,
MGEV4_AV4,MGEV4,,,
MGEV4_AV5,MGEV4,,,
MGEV4_AV6,MGEV4,,,
MGEW4,MGEW4,,,
MGEW4_AV1,MGEW4,,,
MGEW4_AV2,MGEW4,,,
MGEW4_AV3,MGEW4,,,
MGEW4_AV4,MGEW4,,,
MGEW4_AV5,MGEW4,,,
MGEW4_AV6,MGEW4,,,
MGEX4,MGEX4,,,
MGEX4_AV1,MGEX4,,,
MGEX4_AV2,MGEX4,,,
MGEX4_AV3,MGEX4,,,
MGEX4_AV4,MGEX4,,,
MGEX4_AV5,MGEX4,,,
MGEX4_AV6,MGEX4,,,
MGF04,MGF04,,,
MGF04_AV1,MGF04,,,
MGF04_AV2,MGF04,,,
MGF04_AV3,MGF04,,,
MGF04_AV4,MGF04,,,
MGF04_AV5,MGF04,,,
MGF04_AV6,MGF04,,,
MGF14,MGF14,,,
MGF14_AV1,MGF14,,,
MGF14_AV2,MGF14,,,
MGF14_AV3,MGF14,,,
MGF14_AV4,MGF14,,,
MGF14_AV5,MGF14,,,
MGF14_AV6,MGF14,,,
MGF24,MGF24,,,
MGF24_AV1,MGF24,,,
MGF24_AV2,MGF24,,,
MGF24_AV3,MGF24,,,
MGF24_AV4,MGF24,,,
MGF24_AV5,MGF24,,,
MGF34,MGF34,,,
MGF34_AV1,MGF34,,,
MGF34_AV2,MGF34,,,
MGF34_AV3,MGF34,,,
MGF34_AV4,MGF34,,,
MGF44,MGF44,,,
MGF44_AV1,MGF44,,,
MGF44_AV2,MGF44,,,
MGF44_AV3,MGF44,,,
MGF44_AV4,MGF44,,,
MGF54,MGF54,,,
MGF54_AV1,MGF54,,,
MGF54_AV2,MGF54,,,
MGF54_AV3,MGF54,,,
MGF54_AV4,MGF54,,,
MGF64,MGF64,,,
MGF64_AV1,MGF64,,,
MGF64_AV2,MGF64,,,
MGF64_AV3,MGF64,,,
MGF64_AV4,MGF64,,,
MGF74,MGF74,,,
MGF74_AV1,MGF74,,,
MGF74_AV2,MGF74,,,
MGF74_AV3,MGF74,,,
MGF74_AV4,MGF74,,,
MGF84,MGF84,,,
MGF84_AV1,MGF84,,,
MGF84_AV2,MGF84,,,
MGF94,MGF94,,,
MGF94_AV1,MGF94,,,
MGF94_AV2,MGF94,,,
MGFA4,MGFA4,,,
MGFA4_AV1,MGFA4,,,
MGFA4_AV2,MGFA4,,,
MGFC4,MGFC4,,,
MGFC4_AV1,MGFC4,,,
MGFC4_AV2,MGFC4,,,
MGFD4,MGFD4,,,
MGFD4_AV1,MGFD4,,,
MGFD4_AV2,MGFD4,,,
MGFE4,MGFE4,,,
MGFE4_AV1,MGFE4,,,
MGFE4_AV2,MGFE4,,,
MGFE4_AV3,MGFE4,,,
MGFE4_AV4,MGFE4,,,
MGFF4,MGFF4,,,
MGFF4_AV1,MGFF4,,,
MGFF4_AV2,MGFF4,,,
MGFF4_AV3,MGFF4,,,
MGFF4_AV4,MGFF4,,,
MGFG4,MGFG4,,,
MGFG4_AV1,MGFG4,,,
MGFG4_AV2,MGFG4,,,
MGFG4_AV3,MGFG4,,,
MGFG4_AV4,MGFG4,,,
MGFH4,MGFH4,,,
MGFH4_AV1,MGFH4,,,
MGFH4_AV2,MGFH4,,,
MGFH4_AV3,MGFH4,,,
MGFH4_AV4,MGFH4,,,
MGFJ4,MGFJ4,,,
MGFJ4_AV1,MGFJ4,,,
MGFJ4_AV2,MGFJ4,,,
MGFJ4_AV3,MGFJ4,,,
MGFJ4_AV4,MGFJ4,,,
MGFK4,MGFK4,,,
MGFK4_AV1,MGFK4,,,
MGFK4_AV2,MGFK4,,,
MGFK4_AV3,MGFK4,,,
MGFK4_AV4,MGFK4,,,
MGFL4,MGFL4,,,
MGFL4_AV1,MGFL4,,,
MGFL4_AV2,MGFL4,,,
MGFM4,MGFM4,,,
MGFM4_AV1,MGFM4,,,
MGFM4_AV2,MGFM4,,,
MGFN4,MGFN4,,,
MGFN4_AV1,MGFN4,,,
MGFN4_AV2,MGFN4,,,
MGFP4,MGFP4,,,
MGFP4_AV1,MGFP4,,,
MGFP4_AV2,MGFP4,,,
MGFQ4,MGFQ4,,,
MGFQ4_AV1,MGFQ4,,,
MGFQ4_AV2,MGFQ4,,,
MGFR4,MGFR4,,,
MGFR4_AV1,MGFR4,,,
MGFR4_AV2,MGFR4,,,
MGFT4,MGFT4,,,
MGFT4_AV1,MGFT4,,,
MGFT4_AV2,MGFT4,,,
MGFT4_AV3,MGFT4,,,
MGFW4,MGFW4,,,
MGFW4_AV1,MGFW4,,,
MGFW4_AV2,MGFW4,,,
MGFX4,MGFX4,,AirTag Key Rings,
MGFX4_AV1,MGFX4,,,
MGFY4,MGFY4,,AirTag Key Rings,
MGFY4_AV1,MGFY4,,,
MGG04,MGG04,,AirTag Key Rings,
MGG04_AV1,MGG04,,,
MGG14,MGG14,,AirTag Key Rings,
MGG14_AV1,MGG14,,,
MGG24,MGG24,,AirTag Key Rings,
MGG24_AV1,MGG24,,,
MGGD4,MGGD4,,,
MGGD4_AV1,MGGD4,,,
MGGD4_AV2,MGGD4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGE4,MGGE4,,,
MGGE4_AV1,MGGE4,,,
MGGE4_AV2,MGGE4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGF4,MGGF4,,,
MGGF4_AV1,MGGF4,,,
MGGF4_AV2,MGGF4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGG4,MGGG4,,,
MGGG4_AV1,MGGG4,,,
MGGG4_AV2,MGGG4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGH4,MGGH4,,,
MGGH4_AV1,MGGH4,,,
MGGH4_AV2,MGGH4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGJ4,MGGJ4,,,
MGGJ4_AV1,MGGJ4,,,
MGGJ4_AV2,MGGJ4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGK4,MGGK4,,,
MGGK4_AV1,MGGK4,,,
MGGK4_AV2,MGGK4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
MGGL4,MGGL4,,,
MGGL4_AV1,MGGL4,,,
MGGL4_AV2,MGGL4,4000x4000,,auto: custom download res (or undocumented crop?) — verify
